291	348658
276	348934
287	349221
281	349502
302	349804
308	350112
298	350410
282	350692
288	350980
285	351265
216	351481
340	351821
294	352115
301	352416
295	352711
275	352986
271	353257
290	353547
285	353832
296	354128
298	354426
291	354717
298	355015
287	355302
277	355579
279	355858
307	356165
298	356463
295	356758
287	357045
282	357327
283	357610
290	357900
286	358186
296	358482
306	358788
298	359086
279	359365
269	359634
269	359903
279	360182
289	360471
292	360763
288	361051
292	361343
282	361625
269	361894
268	362162
289	362451
281	362732
294	363026
292	363318
288	363606
272	363878
280	364158
288	364446
284	364730
292	365022
308	365330
310	365640
274	365914
277	366191
291	366482
296	366778
285	367063
300	367363
311	367674
286	367960
287	368247
284	368531
293	368824
285	369109
301	369410
304	369714
296	370010
269	370279
278	370557
285	370842
289	371131
275	371406
297	371703
304	372007
292	372299
258	372557
277	372834
289	373123
305	373428
284	373712
288	374000
303	374303
292	374595
260	374855
269	375124
288	375412
303	375715
283	375998
289	376287
289	376576
285	376861
220	377081
323	377404
296	377700
305	378005
303	378308
300	378608
278	378886
273	379159
280	379439
292	379731
292	380023
289	380312
298	380610
288	380898
275	381173
279	381452
272	381724
290	382014
294	382308
299	382607
288	382895
288	383183
274	383457
286	383743
284	384027
290	384317
297	384614
301	384915
290	385205
282	385487
281	385768
282	386050
299	386349
300	386649
292	386941
300	387241
292	387533
278	387811
273	388084
289	388373
298	388671
308	388979
298	389277
286	389563
297	389860
289	390149
285	390434
296	390730
309	391039
305	391344
297	391641
283	391924
280	392204
289	392493
287	392780
297	393077
300	393377
297	393674
283	393957
286	394243
276	394519
282	394801
295	395096
305	395401
296	395697
292	395989
279	396268
285	396553
292	396845
288	397133
202	397335
369	397704
303	398007
287	398294
275	398569
284	398853
286	399139
297	399436
294	399730
293	400023
298	400321
278	400599
278	400877
286	401163
290	401453
304	401757
304	402061
300	402361
285	402646
287	402933
282	403215
294	403509
295	403804
296	404100
303	404403
294	404697
283	404980
275	405255
288	405543
293	405836
295	406131
294	406425
290	406715
290	407005
283	407288
271	407559
290	407849
302	408151
301	408452
294	408746
284	409030
284	409314
283	409597
284	409881
296	410177
300	410477
304	410781
290	411071
281	411352
280	411632
283	411915
291	412206
306	412512
304	412816
293	413109
293	413402
290	413692
277	413969
280	414249
292	414541
306	414847
296	415143
287	415430
273	415703
291	415994
281	416275
280	416555
294	416849
303	417152
293	417445
283	417728
278	418006
277	418283
294	418577
289	418866
289	419155
298	419453
292	419745
277	420022
280	420302
281	420583
290	420873
300	421173
301	421474
292	421766
228	421994
326	422320
283	422603
215	422818
346	423164
298	423462
305	423767
297	424064
275	424339
277	424616
277	424893
295	425188
303	425491
297	425788
290	426078
302	426380
281	426661
277	426938
287	427225
298	427523
304	427827
302	428129
284	428413
285	428698
294	428992
284	429276
282	429558
309	429867
298	430165
305	430470
284	430754
280	431034
281	431315
300	431615
295	431910
299	432209
300	432509
290	432799
283	433082
282	433364
284	433648
193	433841
370	434211
302	434513
297	434810
286	435096
274	435370
288	435658
293	435951
198	436149
363	436512
307	436819
299	437118
282	437400
282	437682
283	437965
303	438268
302	438570
295	438865
293	439158
296	439454
286	439740
282	440022
290	440312
310	440622
312	440934
296	441230
288	441518
296	441814
295	442109
297	442406
217	442623
369	442992
312	443304
302	443606
282	443888
287	444175
298	444473
232	444705
355	445060
302	445362
296	445658
290	445948
278	446226
281	446507
293	446800
304	447104
298	447402
293	447695
285	447980
284	448264
284	448548
286	448834
303	449137
304	449441
307	449748
290	450038
287	450325
282	450607
288	450895
298	451193
308	451501
304	451805
296	452101
289	452390
288	452678
281	452959
291	453250
295	453545
307	453852
302	454154
290	454444
207	454651
346	454997
296	455293
295	455588
300	455888
301	456189
298	456487
284	456771
274	457045
288	457333
301	457634
303	457937
231	458168
356	458524
292	458816
287	459103
277	459380
284	459664
302	459966
309	460275
296	460571
287	460858
290	461148
285	461433
288	461721
293	462014
300	462314
307	462621
298	462919
278	463197
284	463481
284	463765
284	464049
312	464361
303	464664
296	464960
297	465257
281	465538
282	465820
284	466104
300	466404
303	466707
303	467010
298	467308
281	467589
289	467878
286	468164
295	468459
303	468762
303	469065
298	469363
297	469660
282	469942
288	470230
300	470530
307	470837
302	471139
305	471444
283	471727
292	472019
285	472304
285	472589
298	472887
314	473201
297	473498
294	473792
282	474074
288	474362
290	474652
290	474942
295	475237
310	475547
304	475851
285	476136
281	476417
288	476705
295	477000
307	477307
297	477604
294	477898
297	478195
285	478480
277	478757
283	479040
292	479332
301	479633
298	479931
287	480218
276	480494
285	480779
278	481057
283	481340
301	481641
300	481941
298	482239
286	482525
276	482801
270	483071
279	483350
284	483634
296	483930
290	484220
287	484507
279	484786
287	485073
279	485352
289	485641
298	485939
314	486253
303	486556
288	486844
285	487129
294	487423
296	487719
299	488018
302	488320
315	488635
296	488931
283	489214
283	489497
291	489788
302	490090
303	490393
302	490695
299	490994
293	491287
283	491570
280	491850
295	492145
300	492445
305	492750
296	493046
294	493340
283	493623
291	493914
285	494199
292	494491
298	494789
296	495085
285	495370
279	495649
275	495924
277	496201
298	496499
213	496712
362	497074
302	497376
288	497664
281	497945
285	498230
287	498517
295	498812
302	499114
303	499417
284	499701
286	499987
281	500268
281	500549
298	500847
298	501145
303	501448
297	501745
294	502039
277	502316
285	502601
287	502888
303	503191
305	503496
298	503794
286	504080
292	504372
282	504654
282	504936
291	505227
301	505528
302	505830
295	506125
273	506398
281	506679
290	506969
287	507256
296	507552
303	507855
304	508159
296	508455
289	508744
275	509019
300	509319
304	509623
300	509923
297	510220
300	510520
284	510804
289	511093
278	511371
289	511660
310	511970
307	512277
290	512567
284	512851
284	513135
289	513424
295	513719
295	514014
304	514318
310	514628
291	514919
275	515194
282	515476
286	515762
303	516065
306	516371
296	516667
303	516970
296	517266
287	517553
279	517832
295	518127
299	518426
308	518734
294	519028
279	519307
287	519594
288	519882
267	520149
314	520463
305	520768
214	520982
360	521342
285	521627
286	521913
296	522209
302	522511
304	522815
301	523116
300	523416
292	523708
291	523999
280	524279
298	524577
313	524890
308	525198
294	525492
288	525780
284	526064
291	526355
291	526646
295	526941
302	527243
306	527549
289	527838
280	528118
284	528402
287	528689
302	528991
302	529293
306	529599
298	529897
294	530191
280	530471
291	530762
295	531057
301	531358
310	531668
299	531967
290	532257
287	532544
284	532828
293	533121
295	533416
303	533719
293	534012
295	534307
285	534592
281	534873
288	535161
298	535459
309	535768
299	536067
297	536364
280	536644
286	536930
282	537212
293	537505
305	537810
305	538115
306	538421
286	538707
286	538993
285	539278
297	539575
299	539874
298	540172
300	540472
296	540768
284	541052
282	541334
282	541616
300	541916
310	542226
303	542529
296	542825
291	543116
291	543407
282	543689
294	543983
302	544285
305	544590
305	544895
287	545182
273	545455
286	545741
281	546022
284	546306
293	546599
193	546792
407	547199
283	547482
276	547758
274	548032
302	548334
298	548632
294	548926
291	549217
285	549502
282	549784
286	550070
278	550348
291	550639
313	550952
301	551253
279	551532
283	551815
281	552096
289	552385
295	552680
294	552974
308	553282
306	553588
288	553876
278	554154
285	554439
284	554723
303	555026
297	555323
290	555613
301	555914
289	556203
283	556486
279	556765
291	557056
305	557361
306	557667
295	557962
276	558238
289	558527
286	558813
289	559102
293	559395
300	559695
302	559997
298	560295
281	560576
270	560846
295	561141
294	561435
297	561732
287	562019
289	562308
283	562591
221	562812
329	563141
282	563423
308	563731
299	564030
290	564320
281	564601
282	564883
281	565164
288	565452
289	565741
300	566041
218	566259
356	566615
284	566899
286	567185
194	567379
342	567721
306	568027
299	568326
298	568624
295	568919
285	569204
278	569482
280	569762
296	570058
308	570366
302	570668
289	570957
289	571246
292	571538
293	571831
291	572122
306	572428
302	572730
310	573040
288	573328
280	573608
285	573893
300	574193
236	574429
357	574786
309	575095
292	575387
291	575678
281	575959
289	576248
303	576551
311	576862
300	577162
294	577456
285	577741
284	578025
285	578310
290	578600
301	578901
303	579204
244	579448
342	579790
284	580074
283	580357
291	580648
299	580947
299	581246
297	581543
291	581834
285	582119
276	582395
273	582668
251	582919
320	583239
300	583539
282	583821
276	584097
266	584363
272	584635
268	584903
272	585175
279	585454
277	585731
280	586011
264	586275
250	586525
246	586771
259	587030
269	587299
273	587572
271	587843
270	588113
264	588377
266	588643
262	588905
272	589177
277	589454
293	589747
293	590040
276	590316
272	590588
275	590863
280	591143
274	591417
289	591706
293	591999
289	592288
283	592571
282	592853
215	593068
319	593387
296	593683
307	593990
290	594280
283	594563
292	594855
272	595127
275	595402
288	595690
302	595992
286	596278
306	596584
295	596879
257	597136
266	597402
268	597670
255	597925
261	598186
272	598458
255	598713
256	598969
253	599222
246	599468
235	599703
249	599952
262	600214
269	600483
256	600739
272	601011
262	601273
264	601537
262	601799
265	602064
266	602330
280	602610
283	602893
286	603179
276	603455
267	603722
267	603989
288	604277
287	604564
280	604844
304	605148
311	605459
278	605737
271	606008
285	606293
294	606587
293	606880
298	607178
297	607475
291	607766
277	608043
266	608309
267	608576
277	608853
283	609136
289	609425
290	609715
272	609987
275	610262
282	610544
279	610823
285	611108
291	611399
296	611695
291	611986
277	612263
276	612539
280	612819
289	613108
291	613399
294	613693
290	613983
276	614259
280	614539
277	614816
273	615089
281	615370
306	615676
292	615968
282	616250
276	616526
277	616803
283	617086
280	617366
289	617655
294	617949
299	618248
280	618528
276	618804
277	619081
281	619362
291	619653
298	619951
298	620249
292	620541
285	620826
276	621102
277	621379
282	621661
283	621944
303	622247
294	622541
282	622823
266	623089
278	623367
271	623638
279	623917
274	624191
291	624482
283	624765
283	625048
261	625309
270	625579
274	625853
285	626138
289	626427
288	626715
285	627000
281	627281
274	627555
272	627827
276	628103
288	628391
297	628688
293	628981
190	629171
323	629494
267	629761
266	630027
262	630289
272	630561
275	630836
274	631110
267	631377
259	631636
262	631898
258	632156
258	632414
274	632688
270	632958
271	633229
269	633498
270	633768
260	634028
255	634283
262	634545
281	634826
281	635107
287	635394
290	635684
282	635966
272	636238
282	636520
291	636811
294	637105
294	637399
305	637704
293	637997
285	638282
278	638560
286	638846
294	639140
306	639446
298	639744
295	640039
290	640329
286	640615
285	640900
278	641178
301	641479
298	641777
288	642065
272	642337
277	642614
273	642887
277	643164
275	643439
282	643721
284	644005
281	644286
261	644547
260	644807
256	645063
257	645320
261	645581
282	645863
269	646132
261	646393
265	646658
258	646916
252	647168
246	647414
258	647672
262	647934
269	648203
274	648477
256	648733
245	648978
254	649232
252	649484
250	649734
257	649991
